Ensembl Gene ID	id2	Ensembl Transcript ID	CDS Length
ENSG00000105989	WNT2	ENST00000265441	1083
ENSG00000262314	unknown	ENST00000573597	1044
ENSG00000262315	unknown	ENST00000574470	936
ENSG00000262317	unknown	ENST00000573611	459
ENSG00000105983	LMBR1	ENST00000354505	1596
ENSG00000105982	RNF32	ENST00000317955	1089
ENSG00000267796	unknown	ENST00000301159	741
ENSG00000267795	unknown	ENST00000588500	408
ENSG00000109205	ODAM	ENST00000396094	840
ENSG00000109208	SMR3A	ENST00000226460	405
ENSG00000012061	ERCC1	ENST00000013807	972
ENSG00000056050	C4orf27	ENST00000393381	1041
ENSG00000149735	GPHA2	ENST00000279168	390
ENSG00000226437	TRIM39	ENST00000445206	1557
ENSG00000181689	OR8K3	ENST00000312711	939
ENSG00000227746	C4A	ENST00000421274	5235
ENSG00000182346	DAOA	ENST00000375936	462
ENSG00000244414	CFHR1	ENST00000320493	993
ENSG00000162687	KCNT2	ENST00000294725	3408
ENSG00000166501	PRKCB	ENST00000303531	2022
ENSG00000244411	KRTAP5-7	ENST00000398536	498
ENSG00000166503	unknown	ENST00000299633	612
ENSG00000162688	AGL	ENST00000361915	4599
ENSG00000182348	ZNF804B	ENST00000333190	4050
ENSG00000166509	CLEC3A	ENST00000299642	621
ENSG00000152520	PAN3	ENST00000380958	2664
ENSG00000152527	PLEKHH2	ENST00000282406	4482
ENSG00000263008	unknown	ENST00000574874	1395
ENSG00000162399	BSND	ENST00000371265	963
ENSG00000258589	unknown	ENST00000443952	687
ENSG00000163486	SRGAP2	ENST00000295713	2956
ENSG00000163485	ADORA1	ENST00000309502	981
ENSG00000163482	STK36	ENST00000295709	3948
ENSG00000163481	RNF25	ENST00000295704	1380
ENSG00000187272	KRTAP9-8	ENST00000254072	480
ENSG00000054983	GALC	ENST00000261304	2058
ENSG00000108559	NUP88	ENST00000573584	2226
ENSG00000108557	RAI1	ENST00000353383	5721
ENSG00000091513	TF	ENST00000402696	2097
ENSG00000114902	SPCS1	ENST00000233025	510
ENSG00000114904	NEK4	ENST00000233027	2526
ENSG00000108551	RASD1	ENST00000225688	846
ENSG00000260226	unknown	ENST00000564504	1866
ENSG00000260220	unknown	ENST00000569961	2898
ENSG00000151952	TMEM132D	ENST00000422113	3300
ENSG00000119537	KDSR	ENST00000406396	999
ENSG00000119535	CSF3R	ENST00000373103	2592
ENSG00000206172	HBA1	ENST00000320868	429
ENSG00000258677	unknown	ENST00000358757	486
ENSG00000258674	unknown	ENST00000555938	822
ENSG00000206171	RNASE12	ENST00000382999	444
ENSG00000206177	HBM	ENST00000356815	426
ENSG00000149196	C11orf73	ENST00000278483	594
ENSG00000266949	unknown	ENST00000590317	239
ENSG00000164904	ALDH7A1	ENST00000409134	1620
ENSG00000164902	PHAX	ENST00000297540	1185
ENSG00000164900	GBX1	ENST00000297537	1092
ENSG00000104320	NBN	ENST00000265433	2265
ENSG00000104321	TRPA1	ENST00000262209	3360
ENSG00000104324	unknown	ENST00000220763	1419
ENSG00000104325	DECR1	ENST00000220764	1008
ENSG00000104327	CALB1	ENST00000265431	786
ENSG00000228927	TSPY1	ENST00000457222	927
ENSG00000177105	RHOG	ENST00000351018	576
ENSG00000185527	PDE6G	ENST00000573076	414
ENSG00000185523	C1orf227	ENST00000332912	297
ENSG00000185522	C11orf35	ENST00000329451	1905
ENSG00000183598	HIST2H3D	ENST00000331491	411
ENSG00000183597	C22orf25	ENST00000401833	954
ENSG00000101665	SMAD7	ENST00000262158	1281
ENSG00000257017	HP	ENST00000355906	1221
ENSG00000257019	OR13C2	ENST00000542196	957
ENSG00000082213	C5orf22	ENST00000325366	1329
ENSG00000082212	ME2	ENST00000321341	1755
ENSG00000100299	ARSA	ENST00000356098	1530
ENSG00000246223	C14orf64	ENST00000499006	414
ENSG00000159433	STARD9	ENST00000290607	14103
ENSG00000256053	C14orf153	ENST00000409074	621
ENSG00000107679	PLEKHA1	ENST00000368990	1215
ENSG00000107672	NSMCE4A	ENST00000369023	1158
ENSG00000125498	KIR2DL1	ENST00000291633	1125
ENSG00000125492	BARHL1	ENST00000263610	984
ENSG00000121931	LRIF1	ENST00000369763	2310
ENSG00000121933	ADORA3	ENST00000369716	1044
ENSG00000242107	unknown	ENST00000473137	385
ENSG00000198774	RASSF9	ENST00000361228	1308
ENSG00000164010	ERMAP	ENST00000372517	1428
ENSG00000164011	ZNF691	ENST00000397044	948
ENSG00000198771	RCSD1	ENST00000367854	1251
ENSG00000100139	MICALL1	ENST00000215957	2592
ENSG00000100138	NHP2L1	ENST00000402458	399
ENSG00000120049	KCNIP2	ENST00000461105	858
ENSG00000197714	ZNF460	ENST00000360338	1689
ENSG00000171612	SLC25A33	ENST00000302692	966
ENSG00000139613	SMARCC2	ENST00000550164	3738
ENSG00000197713	RPE	ENST00000359429	687
ENSG00000197712	FAM114A1	ENST00000358869	1692
ENSG00000176049	JAKMIP2	ENST00000265272	2433
ENSG00000176040	TMPRSS7	ENST00000452346	2532
ENSG00000123892	RAB38	ENST00000243662	636
ENSG00000176046	NUPR1	ENST00000395641	303
ENSG00000243477	NAT6	ENST00000354862	927
ENSG00000083168	MYST3	ENST00000265713	6015
ENSG00000125726	CD70	ENST00000423145	627
ENSG00000167664	TMIGD2	ENST00000301272	849
ENSG00000161999	JMJD8	ENST00000293882	1005
ENSG00000161996	WDR90	ENST00000549091	5253
ENSG00000135045	C9orf40	ENST00000376854	585
ENSG00000161992	C16orf11	ENST00000409413	1716
ENSG00000131747	TOP2A	ENST00000423485	4596
ENSG00000147862	NFIB	ENST00000397581	1713
ENSG00000042813	ZPBP	ENST00000046087	1056
ENSG00000178473	UCN3	ENST00000380433	486
ENSG00000007171	NOS2	ENST00000313735	3462
ENSG00000007174	DNAH9	ENST00000262442	13461
ENSG00000167595	C19orf55	ENST00000396908	1440
ENSG00000043143	PHF15	ENST00000448712	2553
ENSG00000092439	TRPM7	ENST00000313478	5598
ENSG00000177311	ZBTB38	ENST00000321464	3591
ENSG00000205884	DEFB136	ENST00000382209	237
ENSG00000205883	DEFB135	ENST00000382208	234
ENSG00000205882	DEFB134	ENST00000526438	201
ENSG00000135974	C2orf49	ENST00000258457	699
ENSG00000135976	ANKRD36	ENST00000461153	5826
ENSG00000135973	GPR45	ENST00000258456	1119
ENSG00000135972	MRPS9	ENST00000258455	1191
ENSG00000136404	TM6SF1	ENST00000379386	1122
ENSG00000177731	FLII	ENST00000327031	3810
ENSG00000154240	CEP112	ENST00000535342	2868
ENSG00000237190	CDKN2AIPNL	ENST00000458198	351
ENSG00000237192	TRIM10	ENST00000451727	1446
ENSG00000166681	NGFRAP1	ENST00000372645	336
ENSG00000177732	SOX12	ENST00000544632	948
ENSG00000237198	unknown	ENST00000377525	381
ENSG00000257833	unknown	ENST00000548325	369
ENSG00000155890	TRIM42	ENST00000286349	2172
ENSG00000128989	ARPP19	ENST00000564163	396
ENSG00000120457	KCNJ5	ENST00000529694	1260
ENSG00000231031	unknown	ENST00000436967	364
ENSG00000120451	SNX19	ENST00000265909	2979
ENSG00000130803	ZNF317	ENST00000247956	1788
ENSG00000173566	NUDT18	ENST00000309188	972
ENSG00000173567	GPR113	ENST00000311519	3240
ENSG00000158427	TMSB15B	ENST00000567181	243
ENSG00000174032	SLC25A30	ENST00000519676	876
ENSG00000235132	OR2H1	ENST00000456657	951
ENSG00000235134	CYP21A2	ENST00000436607	1485
ENSG00000137460	FHDC1	ENST00000511601	3432
ENSG00000137463	C4orf49	ENST00000398955	723
ENSG00000174038	C9orf131	ENST00000312292	3240
ENSG00000231834	HLA-A	ENST00000456012	1098
ENSG00000175920	DOK7	ENST00000389653	1827
ENSG00000268010	unknown	ENST00000597324	519
ENSG00000175928	LRRN1	ENST00000319331	2151
ENSG00000268012	unknown	ENST00000594347	198
ENSG00000268016	unknown	ENST00000593608	354
ENSG00000126603	GLIS2	ENST00000262366	1575
ENSG00000126602	TRAP1	ENST00000246957	2115
ENSG00000117707	PROX1	ENST00000498508	2214
ENSG00000204308	RNF5	ENST00000427134	549
ENSG00000204306	unknown	ENST00000375081	123
ENSG00000204305	AGER	ENST00000375070	1308
ENSG00000204304	PBX2	ENST00000375050	1293
ENSG00000204301	NOTCH4	ENST00000375023	6012
ENSG00000204300	TMEM225	ENST00000375026	678
ENSG00000121053	EPX	ENST00000225371	2148
ENSG00000121057	AKAP1	ENST00000337714	2712
ENSG00000185340	GAS2L1	ENST00000407647	1614
ENSG00000170209	ANKK1	ENST00000303941	2298
ENSG00000121058	COIL	ENST00000240316	1731
ENSG00000206235	TAP2	ENST00000383118	2061
ENSG00000206237	HLA-DQB1	ENST00000383121	786
ENSG00000185344	ATP6V0A2	ENST00000330342	2571
ENSG00000222033	unknown	ENST00000409786	813
ENSG00000269650	unknown	ENST00000597622	66
ENSG00000269654	unknown	ENST00000597016	2874
ENSG00000269655	unknown	ENST00000593705	998
ENSG00000269657	unknown	ENST00000600820	396
ENSG00000130119	GNL3L	ENST00000336470	1749
ENSG00000129204	USP6	ENST00000574788	4221
ENSG00000071894	CPSF1	ENST00000349769	4332
ENSG00000184779	RPS17	ENST00000560826	574
ENSG00000171557	FGG	ENST00000407946	1386
ENSG00000171552	BCL2L1	ENST00000376062	702
ENSG00000171551	ECEL1	ENST00000304546	2328
ENSG00000139233	LLPH	ENST00000266604	390
ENSG00000175073	VCPIP1	ENST00000310421	3669
ENSG00000135569	TAAR5	ENST00000258034	1014
ENSG00000137996	RTCD1	ENST00000260563	1140
ENSG00000109046	WSB1	ENST00000262394	1266
ENSG00000109047	RCVRN	ENST00000226193	603
ENSG00000084764	MAPRE3	ENST00000233121	846
ENSG00000075073	TACR2	ENST00000373306	1197
ENSG00000135697	BCMO1	ENST00000258168	1644
ENSG00000263420	unknown	ENST00000583968	393
ENSG00000263429	unknown	ENST00000581851	240
ENSG00000102743	SLC25A15	ENST00000426521	906
ENSG00000043462	LCP2	ENST00000046794	1602
ENSG00000105219	CNTD2	ENST00000430325	924
ENSG00000132518	GUCY2D	ENST00000254854	3312
ENSG00000132517	GPR172B	ENST00000254853	1347
ENSG00000132514	CLEC10A	ENST00000254868	951
ENSG00000132510	KDM6B	ENST00000254846	5049
ENSG00000142949	PTPRF	ENST00000359947	5724
ENSG00000117133	RPF1	ENST00000370654	1050
ENSG00000142945	KIF2C	ENST00000372224	2178
ENSG00000108799	EZH1	ENST00000428826	2244
ENSG00000108798	ABI3	ENST00000225941	1101
ENSG00000108797	CNTNAP1	ENST00000264638	4155
ENSG00000088367	EPB41L1	ENST00000338074	2646
ENSG00000078246	TULP3	ENST00000397132	1506
ENSG00000215750	unknown	ENST00000400839	507
ENSG00000099260	PALMD	ENST00000263174	1656
ENSG00000115616	SLC9A2	ENST00000233969	2439
ENSG00000071794	HLTF	ENST00000310053	3030
ENSG00000112343	TRIM38	ENST00000357085	1398
ENSG00000172315	TP53RK	ENST00000372114	762
ENSG00000172318	B3GALT1	ENST00000392690	981
ENSG00000212907	MT-ND4L	ENST00000361335	297
ENSG00000212900	KRTAP3-2	ENST00000391587	297
ENSG00000212901	KRTAP3-1	ENST00000391588	297
ENSG00000118939	UCHL3	ENST00000377595	693
ENSG00000119048	UBE2B	ENST00000265339	459
ENSG00000119042	SATB2	ENST00000417098	2202
ENSG00000119041	GTF3C3	ENST00000263956	2661
ENSG00000055211	C6orf72	ENST00000367419	993
ENSG00000138613	APH1B	ENST00000261879	774
ENSG00000138617	PARP16	ENST00000261888	972
ENSG00000138615	CILP	ENST00000261883	3555
ENSG00000138614	C15orf44	ENST00000567744	1665
ENSG00000265969	unknown	ENST00000292095	1206
ENSG00000149972	CNTN5	ENST00000528682	3303
ENSG00000149970	CNKSR2	ENST00000379510	3105
ENSG00000145626	UGT3A1	ENST00000274278	1572
ENSG00000145623	OSMR	ENST00000274276	2940
ENSG00000101460	MAP1LC3A	ENST00000374837	378
ENSG00000101463	TMEM90B	ENST00000376862	777
ENSG00000101464	PIGU	ENST00000217446	1308
ENSG00000137876	RSL24D1	ENST00000260443	492
ENSG00000137877	SPTBN5	ENST00000320955	11025
ENSG00000137875	BCL2L10	ENST00000561198	726
ENSG00000137872	SEMA6D	ENST00000536845	3222
ENSG00000133392	MYH11	ENST00000396324	5940
ENSG00000137871	ZNF280D	ENST00000267807	2940
ENSG00000137878	GCOM1	ENST00000587652	2298
ENSG00000133398	MED10	ENST00000255764	408
ENSG00000115008	IL1A	ENST00000263339	816
ENSG00000173041	ZNF680	ENST00000309683	1593
ENSG00000173040	EVC2	ENST00000344408	3927
ENSG00000236320	SLFN14	ENST00000415846	2739
ENSG00000205363	C15orf59	ENST00000569673	882
ENSG00000087916	SLC6A14	ENST00000371900	1929
ENSG00000140395	WDR61	ENST00000558311	918
ENSG00000140396	NCOA2	ENST00000452400	4395
ENSG00000140391	TSPAN3	ENST00000267970	762
ENSG00000140398	NEIL1	ENST00000355059	1173
ENSG00000213759	UGT2B11	ENST00000446444	1590
ENSG00000100336	APOL4	ENST00000352371	1053
ENSG00000100335	SMCR7L	ENST00000402881	1437
ENSG00000100330	MTMR3	ENST00000401950	3597
ENSG00000260873	unknown	ENST00000562438	1623
ENSG00000224712	unknown	ENST00000531598	1110
ENSG00000235676	ABHD16A	ENST00000444818	1806
ENSG00000213281	NRAS	ENST00000369535	570
ENSG00000181315	ZNF322A	ENST00000415922	1209
ENSG00000112837	TBX18	ENST00000369663	1824
ENSG00000197265	GTF2E2	ENST00000355904	876
ENSG00000182950	ODF3L1	ENST00000332145	825
ENSG00000182952	HMGN4	ENST00000377575	273
ENSG00000197261	C6orf141	ENST00000414696	735
ENSG00000197263	OR8D2	ENST00000357438	936
ENSG00000197262	CCL4L2	ENST00000394465	279
ENSG00000123561	SERPINA7	ENST00000327674	1248
ENSG00000123560	PLP1	ENST00000303958	834
ENSG00000123562	MORF4L2	ENST00000360458	867
ENSG00000103174	NAGPA	ENST00000312251	1548
ENSG00000103175	WFDC1	ENST00000219454	663
ENSG00000123569	H2BFWT	ENST00000217926	528
ENSG00000160801	PTH1R	ENST00000449590	1782
ENSG00000102882	MAPK3	ENST00000263025	1140
ENSG00000102886	GDPD3	ENST00000406256	957
ENSG00000176472	ZNF575	ENST00000458714	1035
ENSG00000266095	unknown	ENST00000585295	4281
ENSG00000266094	unknown	ENST00000579436	1257
ENSG00000169607	CKAP2L	ENST00000302450	2238
ENSG00000169604	ANTXR1	ENST00000303714	1695
ENSG00000169605	GKN1	ENST00000377938	600
ENSG00000169609	C15orf40	ENST00000451195	504
ENSG00000269515	unknown	ENST00000593376	78
ENSG00000269514	unknown	ENST00000595310	396
ENSG00000269512	unknown	ENST00000594988	2061
ENSG00000269511	unknown	ENST00000598300	5403
ENSG00000269510	unknown	ENST00000595331	435
ENSG00000262439	unknown	ENST00000570434	1233
ENSG00000197841	ZNF181	ENST00000392232	1848
ENSG00000262430	unknown	ENST00000572335	2172
ENSG00000197846	HIST1H2BF	ENST00000359985	381
ENSG00000102226	USP11	ENST00000218348	2892
ENSG00000102225	CDK16	ENST00000276052	1713
ENSG00000156103	MMP16	ENST00000286614	1824
ENSG00000102221	PHF16	ENST00000218343	2472
ENSG00000153162	BMP6	ENST00000283147	1542
ENSG00000013503	POLR3B	ENST00000228347	3402
ENSG00000153165	RGPD3	ENST00000304514	5301
ENSG00000228712	HSD17B8	ENST00000427295	786
ENSG00000228716	DHFR	ENST00000439211	564
ENSG00000142530	FAM71E1	ENST00000391816	744
ENSG00000142534	RPS11	ENST00000270625	477
ENSG00000142539	SPIB	ENST00000599632	1192
ENSG00000142538	PTH2	ENST00000270631	303
ENSG00000225399	unknown	ENST00000440528	441
ENSG00000149503	INCENP	ENST00000394818	2757
ENSG00000164050	PLXNB1	ENST00000296440	6408
ENSG00000149507	PLAC1L	ENST00000278855	477
ENSG00000149506	ZP1	ENST00000278853	1917
ENSG00000165972	CCDC38	ENST00000344280	1692
ENSG00000165973	NELL1	ENST00000298925	2517
ENSG00000184445	KNTC1	ENST00000333479	6630
ENSG00000164054	SHISA5	ENST00000296444	723
ENSG00000163728	TTC14	ENST00000296015	2313
ENSG00000198734	F5	ENST00000367796	6690
ENSG00000114209	PDCD10	ENST00000392750	639
ENSG00000114200	BCHE	ENST00000264381	1809
ENSG00000198738	FAM165A	ENST00000369586	177
ENSG00000114204	SERPINI2	ENST00000476257	1218
ENSG00000115159	GPD2	ENST00000310454	2184
ENSG00000259066	unknown	ENST00000557574	498
ENSG00000115155	OTOF	ENST00000272371	5994
ENSG00000259063	unknown	ENST00000554668	1458
ENSG00000257939	unknown	ENST00000549536	240
ENSG00000205413	SAMD9	ENST00000379958	4770
ENSG00000257936	unknown	ENST00000547601	315
ENSG00000152484	USP12	ENST00000282344	1113
ENSG00000157470	FAM81A	ENST00000288228	1107
ENSG00000108963	DPH1	ENST00000263083	1332
ENSG00000108960	MMD	ENST00000262065	717
ENSG00000118058	MLL	ENST00000534358	11919
ENSG00000158623	COPG2	ENST00000445977	741
ENSG00000244607	CCDC13	ENST00000310232	2148
ENSG00000182134	TDRKH	ENST00000368827	1686
ENSG00000091490	SEL1L3	ENST00000399878	3399
ENSG00000122741	DCAF10	ENST00000377724	1680
ENSG00000011105	TSPAN9	ENST00000407263	816
ENSG00000123154	WDR83	ENST00000418543	948
ENSG00000251695	unknown	ENST00000399333	255
ENSG00000251692	PTX4	ENST00000447419	1437
ENSG00000121211	MND1	ENST00000240488	618
ENSG00000121210	KIAA0922	ENST00000409959	4833
ENSG00000164736	SOX17	ENST00000297316	1245
ENSG00000178217	SH2D4B	ENST00000470604	1296
ENSG00000164733	CTSB	ENST00000353047	1020
ENSG00000257207	unknown	ENST00000547957	747
ENSG00000257203	unknown	ENST00000552543	369
ENSG00000257201	unknown	ENST00000551820	306
ENSG00000170049	KCNAB3	ENST00000303790	1215
ENSG00000101146	RAE1	ENST00000527947	1314
ENSG00000170044	ZPLD1	ENST00000306176	1296
ENSG00000101144	BMP7	ENST00000395863	1296
ENSG00000170043	TRAPPC1	ENST00000303731	438
ENSG00000171798	KNDC1	ENST00000368572	5256
ENSG00000175279	APITD1	ENST00000309048	417
ENSG00000104517	UBR5	ENST00000520539	8400
ENSG00000171794	UTF1	ENST00000304477	1026
ENSG00000175274	TP53I11	ENST00000354556	711
ENSG00000171791	BCL2	ENST00000398117	720
ENSG00000171790	SLFNL1	ENST00000302946	1224
ENSG00000171793	CTPS	ENST00000372621	1776
ENSG00000171792	C12orf32	ENST00000489288	717
ENSG00000231360	unknown	ENST00000538264	807
ENSG00000167759	KLK13	ENST00000595793	834
ENSG00000196678	ERI2	ENST00000357967	2076
ENSG00000001460	C1orf201	ENST00000374409	1005
ENSG00000196670	ZFP62	ENST00000502412	2703
ENSG00000124370	MCEE	ENST00000244217	531
ENSG00000197106	SLC6A17	ENST00000331565	2184
ENSG00000124374	PAIP2B	ENST00000244221	372
ENSG00000197102	DYNC1H1	ENST00000360184	13941
ENSG00000161813	LARP4	ENST00000429001	2193
ENSG00000171962	LRRC48	ENST00000399187	1572
ENSG00000203970	DEFB110	ENST00000371148	204
ENSG00000203972	GLYATL3	ENST00000371197	867
ENSG00000262630	unknown	ENST00000570894	1899
ENSG00000268519	unknown	ENST00000600558	42
ENSG00000134108	ARL8B	ENST00000256496	561
ENSG00000134909	ARHGAP32	ENST00000310343	6264
ENSG00000198108	CHSY3	ENST00000305031	2649
ENSG00000096384	HSP90AB1	ENST00000371646	2175
ENSG00000198105	ZNF248	ENST00000395867	1740
ENSG00000198104	OR2T6	ENST00000355728	927
ENSG00000134901	KDELC1	ENST00000376004	1509
ENSG00000198106	RUNDC2C	ENST00000507381	807
ENSG00000134905	CARS2	ENST00000257347	1695
ENSG00000092607	TBX15	ENST00000369429	1809
ENSG00000146021	KLHL3	ENST00000309755	1764
ENSG00000204525	HLA-C	ENST00000539307	1212
ENSG00000204524	ZNF805	ENST00000414468	1884
ENSG00000003249	DBNDD1	ENST00000568838	837
ENSG00000204520	MICA	ENST00000364810	999
ENSG00000167419	LPO	ENST00000262290	2139
ENSG00000167414	GNG8	ENST00000300873	213
ENSG00000240510	unknown	ENST00000442233	414
ENSG00000052795	FNIP2	ENST00000379346	3414
ENSG00000096968	JAK2	ENST00000381652	3399
ENSG00000241394	HLA-DMA	ENST00000456486	871
ENSG00000241399	CD302	ENST00000259053	699
ENSG00000088002	SULT2B1	ENST00000201586	1098
ENSG00000177106	EPS8L2	ENST00000526198	2196
ENSG00000129467	ADCY4	ENST00000310677	3234
ENSG00000129465	RIPK3	ENST00000216274	1557
ENSG00000177103	DSCAML1	ENST00000321322	6342
ENSG00000129460	NGDN	ENST00000408901	948
ENSG00000237012	C6orf136	ENST00000547308	1491
ENSG00000177108	ZDHHC22	ENST00000319374	792
ENSG00000141556	TBCD	ENST00000539345	3693
ENSG00000141551	CSNK1D	ENST00000398519	1284
ENSG00000141552	ANAPC11	ENST00000357385	591
ENSG00000172554	SNTG2	ENST00000308624	1620
ENSG00000172551	MUCL1	ENST00000308796	273
ENSG00000147869	CER1	ENST00000380911	804
ENSG00000173681	CXorf23	ENST00000379682	2136
ENSG00000141086	CTRL	ENST00000574481	795
ENSG00000141084	RANBP10	ENST00000317506	1863
ENSG00000084110	HAL	ENST00000261208	1974
ENSG00000084112	SSH1	ENST00000326495	3150
ENSG00000172888	ZNF621	ENST00000403205	1320
ENSG00000172889	EGFL7	ENST00000371699	822
ENSG00000249141	unknown	ENST00000507747	557
ENSG00000127054	CPSF3L	ENST00000540437	1821
ENSG00000113328	CCNG1	ENST00000340828	888
ENSG00000113327	GABRG2	ENST00000414552	1548
ENSG00000145700	ANKRD31	ENST00000274361	5622
ENSG00000145703	IQGAP2	ENST00000274364	4728
ENSG00000085449	WDFY1	ENST00000233055	1233
ENSG00000145708	CRHBP	ENST00000274368	969
ENSG00000262180	unknown	ENST00000574641	135
ENSG00000174482	LINGO2	ENST00000379992	1821
ENSG00000174483	BBS1	ENST00000318312	1782
ENSG00000174485	DENND4A	ENST00000443035	5721
ENSG00000262182	unknown	ENST00000573111	915
ENSG00000116663	FBXO6	ENST00000376753	882
ENSG00000116661	FBXO2	ENST00000354287	891
ENSG00000116667	C1orf21	ENST00000235307	366
ENSG00000116668	SWT1	ENST00000367501	2703
ENSG00000113492	AGXT2	ENST00000231420	1545
ENSG00000085999	RAD54L	ENST00000371975	2244
ENSG00000085998	POMGNT1	ENST00000371992	2247
ENSG00000113494	PRLR	ENST00000382002	1869
ENSG00000117139	KDM5B	ENST00000367264	4743
ENSG00000224552	ABHD16A	ENST00000429735	1806
ENSG00000081692	JMJD4	ENST00000366758	1392
ENSG00000130638	ATXN10	ENST00000252934	1428
ENSG00000130635	COL5A1	ENST00000371817	5517
ENSG00000224089	CT47A10	ENST00000430448	867
ENSG00000220702	unknown	ENST00000406912	228
ENSG00000235307	BRD2	ENST00000448067	2511
ENSG00000110675	ELMOD1	ENST00000265840	1005
ENSG00000235302	LY6G6D	ENST00000430137	523
ENSG00000151023	ENKUR	ENST00000496261	771
ENSG00000237613	FAM138A	ENST00000417324	258
ENSG00000234651	BAG6	ENST00000546462	3489
ENSG00000078898	BPIL1	ENST00000170150	1377
ENSG00000230930	COL11A2	ENST00000551758	5211
ENSG00000181016	C7orf53	ENST00000439068	396
ENSG00000181013	C17orf47	ENST00000321691	1713
ENSG00000181019	NQO1	ENST00000320623	825
ENSG00000076944	STXBP2	ENST00000441779	1815
ENSG00000189221	MAOA	ENST00000338702	1584
ENSG00000189227	C15orf61	ENST00000342683	474
ENSG00000262633	unknown	ENST00000571841	699
ENSG00000171960	PPIH	ENST00000304979	534
ENSG00000149346	C20orf94	ENST00000334534	1227
ENSG00000262635	unknown	ENST00000573403	1221
ENSG00000262634	unknown	ENST00000571751	768
ENSG00000075914	EXOSC7	ENST00000265564	876
ENSG00000103375	AQP8	ENST00000219660	786
ENSG00000262184	unknown	ENST00000576501	2379
ENSG00000262186	unknown	ENST00000576273	1380
ENSG00000139372	TDG	ENST00000392872	1233
ENSG00000139370	SLC15A4	ENST00000266771	1734
ENSG00000131142	CCL25	ENST00000390669	453
ENSG00000131143	COX4I1	ENST00000253452	510
ENSG00000131148	COX4NB	ENST00000253457	633
ENSG00000131149	KIAA0182	ENST00000253458	3654
ENSG00000219607	PPP1R3G	ENST00000405617	1077
ENSG00000132498	ANKRD20A3	ENST00000254835	2472
ENSG00000143933	CALM2	ENST00000409563	591
